REGISTRATION_DATE,REGISTRATION_COUNTRY,PURCHASE_COUNT,PURCHASE_COUNT_DELIVERY,PURCHASE_COUNT_TAKEAWAY,FIRST_PURCHASE_DAY,LAST_PURCHASE_DAY,USER_ID,BREAKFAST_PURCHASES,LUNCH_PURCHASES,EVENING_PURCHASES,DINNER_PURCHASES,LATE_NIGHT_PURCHASES,TOTAL_PURCHASES_EUR,DISTINCT_PURCHASE_VENUE_COUNT,MIN_PURCHASE_VALUE_EUR,MAX_PURCHASE_VALUE_EUR,AVG_PURCHASE_VALUE_EUR,PREFERRED_DEVICE,IOS_PURCHASES,WEB_PURCHASES,ANDROID_PURCHASES,PREFERRED_RESTAURANT_TYPES,USER_HAS_VALID_PAYMENT_METHOD,MOST_COMMON_HOUR_OF_THE_DAY_TO_PURCHASE,MOST_COMMON_WEEKDAY_TO_PURCHASE,AVG_DAYS_BETWEEN_PURCHASES,MEDIAN_DAYS_BETWEEN_PURCHASES,AVERAGE_DELIVERY_DISTANCE_KMS,PURCHASE_COUNT_BY_STORE_TYPE,Purchase_Frequency
2019-09-29,FIN,3,3,0,2019-09-29,2019-11-03,20896,0,1,1,1,0,50.6,2,16.224,17.272,17.204,web,0,3,0,unknown,True,20,Monday,18,18,6.933,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Moderate
2019-09-29,FIN,2,2,0,2019-09-29,2019-09-29,20897,0,0,0,2,0,45.54,2,19.266,26.416,23.276,android,0,0,2,unknown,False,1,Wednesday,0,0,6.192,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",
2019-09-29,FIN,3,3,0,2019-11-03,2019-12-26,20899,0,1,0,2,0,85.008,1,25.35,31.496,28.336,android,0,0,3,unknown,False,16,Thursday,27,27,3.049,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Moderate
2019-09-29,FIN,1,1,0,2020-10-25,2020-10-25,20901,0,0,0,1,0,27.324,1,27.378,27.432,27.324,web,1,0,0,unknown,False,10,Wednesday,64,55,3.926,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,1,1,0,2019-09-29,2019-09-29,20904,0,1,0,0,0,17.204,1,17.238,17.272,17.204,android,0,0,1,unknown,False,1,Monday,64,55,9.112,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,1,1,0,2019-09-29,2019-09-29,20906,0,1,0,0,0,18.216,1,18.252,18.288,18.216,android,0,0,1,unknown,False,23,Monday,64,55,4.623,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,DNK,1,1,0,2020-06-13,2020-06-13,20907,0,0,0,1,0,34.408,1,34.476,34.544,34.408,ios,1,0,0,unknown,False,12,Thursday,64,55,10.364,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,8,8,0,2019-09-29,2020-09-27,20908,0,3,0,5,0,313.72,6,23.322,48.768,39.468,ios,8,0,0,unknown,True,0,Thursday,52,27,7.921,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 4
}",Infrequent
2019-09-29,DNK,23,23,0,2019-09-29,2020-10-18,20910,0,3,0,20,0,754.952,15,24.336,52.832,32.384,android,0,0,23,unknown,False,20,Sunday,18,10,5.018,"{
  ""General merchandise"": 1,
  ""Grocery"": 11,
  ""Pet supplies"": 0,
  ""Restaurant"": 11,
  ""Retail store"": 0
}",Moderate
2019-09-29,FIN,1,1,0,2019-09-29,2019-09-29,20911,0,1,0,0,0,25.3,1,25.35,25.4,25.3,android,0,0,1,unknown,True,17,Tuesday,64,55,6.285,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,DNK,1,1,0,2020-10-31,2020-10-31,20912,0,1,0,0,0,71.852,1,71.994,72.136,71.852,ios,1,0,0,unknown,False,19,Sunday,64,55,8.26,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,2,2,0,2019-12-09,2020-10-07,20913,0,0,0,2,0,81.972,1,37.518,44.704,41.492,ios,2,0,0,unknown,True,7,Friday,303,303,1.013,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,1,1,0,2019-09-29,2019-09-29,20914,0,1,0,0,0,35.42,1,35.49,35.56,35.42,ios,1,0,0,unknown,True,7,Thursday,64,55,5.952,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,GRC,1,1,0,2019-09-29,2019-09-29,20915,0,1,0,0,0,7.084,1,7.098,7.112,7.084,web,0,1,0,unknown,True,9,Thursday,64,55,1.486,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,10,10,0,2019-09-29,2020-10-23,20917,0,8,0,2,0,275.264,5,16.224,46.736,27.324,android,0,0,10,unknown,True,2,Tuesday,43,26,4.931,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 5
}",Infrequent
2019-09-29,FIN,40,40,0,2019-10-02,2020-09-05,20918,4,26,4,6,0,777.216,9,14.196,39.624,19.228,android,0,0,40,unknown,True,9,Friday,9,5,11.256,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 20,
  ""Retail store"": 20
}",Moderate
2019-09-29,DNK,1,1,0,2019-10-05,2019-10-05,20919,0,1,0,0,0,62.744,1,62.868,62.992,62.744,ios,1,0,0,unknown,False,6,Saturday,64,55,6.201,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,13,13,0,2019-09-29,2020-10-11,20920,0,5,0,8,0,460.46,6,23.322,51.816,35.42,android,0,0,13,unknown,True,14,Tuesday,32,14,4.071,"{
  ""General merchandise"": 1,
  ""Grocery"": 6,
  ""Pet supplies"": 0,
  ""Restaurant"": 6,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,7,7,0,2019-09-29,2020-05-17,20921,0,3,0,4,0,166.98,2,14.196,26.416,24.288,ios,7,0,0,unknown,True,18,Sunday,39,37,8.796,"{
  ""General merchandise"": 1,
  ""Grocery"": 3,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-29,DNK,2,2,0,2019-10-05,2019-10-06,20924,0,1,0,1,0,65.78,2,32.448,33.528,33.396,web,0,2,0,unknown,True,11,Wednesday,1,1,8.792,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Frequent
2019-09-29,DNK,27,27,0,2019-09-29,2020-10-16,20925,1,9,0,17,0,1021.108,3,29.406,86.36,37.444,android,0,0,27,unknown,True,16,Monday,15,10,4.378,"{
  ""General merchandise"": 1,
  ""Grocery"": 13,
  ""Pet supplies"": 0,
  ""Restaurant"": 13,
  ""Retail store"": 0
}",Moderate
2019-09-29,FIN,1,1,0,2020-09-19,2020-09-19,20927,0,1,0,0,0,102.212,1,102.414,102.616,102.212,ios,1,0,0,unknown,False,19,Thursday,64,55,9.821,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,1,0,1,2019-09-29,2019-09-29,20928,0,1,0,0,0,36.432,1,36.504,36.576,36.432,android,0,0,1,unknown,False,16,Monday,64,55,7.196,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,GRC,7,7,0,2019-10-23,2020-10-15,20929,0,1,0,6,0,75.9,4,7.098,21.336,11.132,android,0,0,7,unknown,True,18,Saturday,60,64,1.167,"{
  ""General merchandise"": 1,
  ""Grocery"": 3,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,2,2,0,2020-04-04,2020-04-19,20930,0,0,0,2,0,32.384,2,16.224,16.256,16.192,ios,2,0,0,unknown,True,15,Thursday,15,15,8.509,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Moderate
2019-09-29,DNK,1,1,0,2019-09-29,2019-09-29,20933,0,1,0,0,0,24.288,1,24.336,24.384,24.288,web,0,1,0,unknown,True,9,Sunday,64,55,11.456,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,GRC,2,2,0,2020-04-13,2020-06-28,20935,0,0,1,1,0,19.228,1,9.126,10.16,10.12,ios,2,0,0,unknown,True,9,Tuesday,76,76,2.328,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-29,DNK,1,1,0,2019-09-29,2019-09-29,20936,0,0,0,1,0,47.564,1,47.658,47.752,47.564,android,0,0,1,unknown,True,9,Friday,64,55,7.35,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,DNK,5,5,0,2019-12-14,2020-06-11,20937,1,0,0,4,0,319.792,5,40.56,110.744,63.756,ios,3,2,0,unknown,True,17,Wednesday,45,38,4.344,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 0
}",Infrequent
2019-09-29,DNK,1,1,0,2019-11-28,2019-11-28,20941,0,0,0,1,0,68.816,1,68.952,69.088,68.816,ios,1,0,0,unknown,True,12,Saturday,64,55,7.819,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,DNK,1,1,0,2019-09-29,2019-09-29,20943,0,1,0,0,0,63.756,1,63.882,64.008,63.756,ios,1,0,0,unknown,True,19,Tuesday,64,55,3.078,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,1,1,0,2019-09-29,2020-08-30,20944,0,1,0,0,0,23.276,1,23.322,23.368,23.276,android,0,1,0,unknown,True,7,Thursday,64,55,6.911,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,GRC,11,11,0,2019-11-16,2020-10-30,20945,2,7,0,2,0,110.308,5,6.084,16.256,10.12,android,0,0,11,unknown,False,3,Sunday,35,24,2.403,"{
  ""General merchandise"": 1,
  ""Grocery"": 5,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,7,7,0,2019-10-19,2020-09-19,20946,0,4,0,3,0,116.38,4,14.196,19.304,16.192,android,0,0,7,unknown,False,4,Friday,56,41,10.325,"{
  ""General merchandise"": 1,
  ""Grocery"": 3,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,2,2,0,2019-09-29,2019-10-12,20950,0,2,0,0,0,47.564,2,19.266,28.448,24.288,web,0,2,0,unknown,True,7,Sunday,13,13,3.312,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Moderate
2019-09-29,DNK,2,2,0,2019-09-29,2019-10-06,20951,0,2,0,0,0,113.344,1,40.56,73.152,56.672,web,0,2,0,unknown,True,17,Friday,7,7,9.384,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Frequent
2019-09-29,FIN,30,30,0,2019-10-17,2020-10-24,20954,0,14,6,10,0,708.4,14,14.196,35.56,23.276,ios,30,0,0,unknown,True,7,Monday,13,8,1.249,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 15,
  ""Retail store"": 15
}",Moderate
2019-09-29,DNK,1,1,0,2019-09-29,2019-09-29,20955,0,1,0,0,0,23.276,1,23.322,23.368,23.276,ios,1,0,0,unknown,False,20,Monday,64,55,6.701,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,5,5,0,2020-02-28,2020-10-02,20956,0,3,0,2,0,150.788,3,22.308,37.592,30.36,ios,5,0,0,unknown,False,11,Sunday,54,61,2.818,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 0
}",Infrequent
2019-09-29,DNK,1,1,0,2020-10-21,2020-10-21,20959,0,0,0,1,0,10.12,1,10.14,10.16,10.12,android,0,0,1,unknown,False,19,Sunday,64,55,7.173,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,DNK,3,3,0,2019-09-29,2020-06-05,20961,0,1,0,2,0,52.624,3,16.224,19.304,17.204,web,2,1,0,unknown,True,11,Monday,125,125,5.599,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,13,13,0,2019-09-29,2020-04-14,20964,0,6,1,6,0,248.952,6,15.21,28.448,19.228,web,0,4,9,unknown,True,13,Friday,17,13,2.507,"{
  ""General merchandise"": 1,
  ""Grocery"": 6,
  ""Pet supplies"": 0,
  ""Restaurant"": 6,
  ""Retail store"": 0
}",Moderate
2019-09-29,DNK,5,5,0,2019-09-29,2020-10-31,20966,0,3,0,2,0,235.796,5,37.518,61.976,47.564,ios,5,0,0,unknown,True,17,Saturday,100,50,0.521,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 0
}",Infrequent
2019-09-29,DNK,1,1,0,2020-10-10,2020-10-10,20967,0,0,0,1,0,80.96,1,81.12,81.28,80.96,android,0,0,1,unknown,False,8,Saturday,64,55,10.017,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,1,1,0,2019-09-29,2019-09-29,20968,0,1,0,0,0,27.324,1,27.378,27.432,27.324,android,0,0,1,unknown,False,17,Monday,64,55,7.496,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,8,8,0,2019-09-29,2020-05-31,20970,0,5,0,3,0,210.496,4,20.28,37.592,26.312,android,0,0,8,unknown,False,10,Sunday,35,44,2.309,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 4
}",Infrequent
2019-09-29,GRC,2,2,0,2020-03-14,2020-03-16,20971,1,0,0,1,0,12.144,2,6.084,6.096,6.072,ios,2,0,0,unknown,True,4,Sunday,2,2,3.817,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Frequent
2019-09-29,DNK,3,3,0,2019-09-29,2020-06-13,20972,0,2,0,1,0,75.9,3,23.322,29.464,25.3,ios,3,0,0,unknown,False,19,Sunday,129,129,0.293,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,1,1,0,2019-09-29,2019-09-29,20973,0,1,0,0,0,23.276,1,23.322,23.368,23.276,nan,0,1,0,unknown,True,0,Monday,64,55,6.627,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,4,4,0,2019-09-29,2020-09-24,20975,1,1,0,2,0,238.832,2,57.798,61.976,59.708,web,0,4,0,unknown,True,10,Tuesday,120,134,4.07,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,1,1,0,2019-11-17,2019-11-17,20976,0,1,0,0,0,46.552,1,46.644,46.736,46.552,android,0,0,1,unknown,False,21,Tuesday,64,55,5.977,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,DNK,9,9,0,2019-09-29,2020-05-30,20977,0,2,0,7,0,381.524,3,28.392,78.232,42.504,ios,9,0,0,unknown,False,5,Monday,31,22,6.99,"{
  ""General merchandise"": 1,
  ""Grocery"": 4,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,2,2,0,2019-09-29,2020-07-17,20978,0,0,0,2,0,44.528,1,21.294,23.368,22.264,android,0,0,2,unknown,False,10,Sunday,292,292,2.515,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,1,1,0,2019-09-29,2019-09-29,20979,0,1,0,0,0,38.456,1,38.532,38.608,38.456,ios,1,0,0,unknown,False,3,Saturday,64,55,5.087,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,1,1,0,2019-09-30,2019-09-30,20982,0,1,0,0,0,21.252,1,21.294,21.336,21.252,android,0,0,1,unknown,False,10,Thursday,64,55,7.257,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,DNK,17,17,0,2019-11-13,2020-10-30,20983,0,1,0,16,0,552.552,8,20.28,58.928,32.384,web,15,2,0,unknown,True,22,Monday,22,12,11.265,"{
  ""General merchandise"": 1,
  ""Grocery"": 8,
  ""Pet supplies"": 0,
  ""Restaurant"": 8,
  ""Retail store"": 0
}",Moderate
2019-09-29,FIN,17,17,0,2019-09-29,2020-10-23,20984,0,10,0,7,0,860.2,12,30.42,67.056,50.6,web,0,17,0,unknown,True,8,Thursday,24,15,4.307,"{
  ""General merchandise"": 1,
  ""Grocery"": 8,
  ""Pet supplies"": 0,
  ""Restaurant"": 8,
  ""Retail store"": 0
}",Moderate
2019-09-29,FIN,10,10,0,2019-09-29,2020-09-25,20985,0,5,0,5,0,234.784,4,17.238,55.88,23.276,web,0,10,0,unknown,True,5,Monday,40,17,4.905,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 5
}",Infrequent
2019-09-29,DNK,7,7,0,2020-01-04,2020-10-07,20988,0,0,0,7,0,328.9,4,25.35,72.136,46.552,ios,7,0,0,unknown,False,5,Wednesday,46,12,4.097,"{
  ""General merchandise"": 1,
  ""Grocery"": 3,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-29,DNK,1,1,0,2020-06-30,2020-06-30,20990,0,1,0,0,0,35.42,1,35.49,35.56,35.42,web,0,1,0,unknown,True,15,Saturday,64,55,1.937,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,1,1,0,2020-02-12,2020-02-12,20992,1,0,0,0,0,85.008,1,85.176,85.344,85.008,ios,0,1,0,unknown,True,8,Monday,64,55,3.765,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,2,2,0,2019-10-11,2019-10-30,20998,0,1,0,1,0,46.552,2,15.21,31.496,23.276,android,0,0,2,unknown,False,7,Wednesday,19,19,10.591,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Moderate
2019-09-29,DNK,2,0,2,2020-07-18,2020-10-04,21001,0,0,0,2,0,42.504,1,19.266,23.368,21.252,android,0,0,2,unknown,False,14,Monday,78,78,10.01,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,6,6,0,2019-10-20,2020-10-23,21002,0,2,2,2,0,179.124,5,18.252,62.992,30.36,android,0,0,6,unknown,True,17,Saturday,74,66,10.253,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 3
}",Infrequent
2019-09-29,FIN,1,1,0,2019-09-29,2019-09-29,21003,0,0,0,1,0,15.18,1,15.21,15.24,15.18,ios,1,0,0,unknown,True,20,Wednesday,64,55,6.493,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,4,4,0,2020-10-04,2020-10-31,21006,0,0,0,4,0,218.592,4,36.504,68.072,54.648,android,0,3,1,unknown,True,10,Wednesday,9,7,5.0,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Moderate
2019-09-29,DNK,27,27,0,2019-09-29,2020-09-22,21008,0,7,0,20,0,949.256,15,19.266,64.008,35.42,ios,24,0,3,unknown,True,0,Sunday,14,8,11.303,"{
  ""General merchandise"": 1,
  ""Grocery"": 13,
  ""Pet supplies"": 0,
  ""Restaurant"": 13,
  ""Retail store"": 0
}",Moderate
2019-09-29,FIN,2,2,0,2019-10-16,2019-10-19,21010,0,1,0,1,0,44.528,2,16.224,28.448,22.264,ios,2,0,0,unknown,False,22,Wednesday,3,3,11.9,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Frequent
2019-09-29,DNK,1,1,0,2020-05-03,2020-05-03,21012,0,0,0,1,0,29.348,1,29.406,29.464,29.348,android,0,0,1,unknown,True,13,Monday,64,55,0.309,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,DNK,1,1,0,2019-09-30,2019-09-30,21013,0,1,0,0,0,14.168,1,14.196,14.224,14.168,android,0,0,1,unknown,False,22,Thursday,64,55,9.823,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,1,1,0,2019-09-29,2019-09-29,21014,0,0,0,1,0,28.336,1,28.392,28.448,28.336,android,0,0,1,unknown,False,22,Sunday,64,55,5.286,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,5,5,0,2020-06-03,2020-10-12,21015,1,2,0,2,0,251.988,4,37.518,60.96,50.6,android,0,0,5,unknown,True,8,Wednesday,33,20,2.361,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,1,1,0,2019-09-29,2019-09-29,21016,0,0,0,1,0,23.276,1,23.322,23.368,23.276,ios,1,0,0,unknown,False,23,Wednesday,64,55,0.065,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,DNK,1,1,0,2019-09-29,2019-09-29,21017,0,1,0,0,0,56.672,1,56.784,56.896,56.672,ios,1,0,0,unknown,False,4,Tuesday,64,55,8.58,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,GRC,1,1,0,2020-05-03,2020-05-03,21020,0,0,1,0,0,7.084,1,7.098,7.112,7.084,android,1,0,0,unknown,True,10,Wednesday,64,55,2.27,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,GRC,1,1,0,2019-09-29,2019-09-29,21023,0,0,0,1,0,12.144,1,12.168,12.192,12.144,ios,1,0,0,unknown,True,23,Friday,64,55,7.507,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,3,2,1,2019-09-29,2020-05-16,21024,0,0,0,3,0,29.348,3,9.126,11.176,10.12,android,0,0,3,unknown,True,20,Tuesday,115,115,0.188,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-29,GRC,2,2,0,2019-12-09,2020-09-20,21025,0,1,1,0,0,28.336,2,14.196,15.24,14.168,ios,2,0,0,unknown,True,5,Thursday,286,286,8.501,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-29,FIN,36,35,1,2019-09-29,2020-09-18,21029,0,10,2,24,0,897.644,21,9.126,49.784,25.3,android,0,0,36,unknown,False,1,Friday,10,7,5.395,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 18,
  ""Retail store"": 18
}",Moderate
